City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Dubai United Arab Emirates, Eurasia",11269km,11269,255.18ms,255.18,44.19%,44.19,254.77ms,254.77,256.31ms,256.31,0.54ms,0.54,2018-11-10 12:19:48
"Dublin Ireland, Eurasia",6168km,6168,139.98ms,139.98,44.37%,44.37,137.22ms,137.22,171.19ms,171.19,7.91ms,7.91,2018-11-10 12:19:48
"Dusseldorf Germany, Eurasia",6946km,6946,147.06ms,147.06,47.25%,47.25,146.86ms,146.86,147.25ms,147.25,0.19ms,0.19,2018-11-10 12:19:48
"Edinburgh United Kingdom, Eurasia",6114km,6114,121.52ms,121.52,50.53%,50.53,121.38ms,121.38,121.71ms,121.71,0.46ms,0.46,2018-11-10 12:19:48
"Edmonton Canada, North America",494km,494,26.45ms,26.45,19.00%,19.0,26.28ms,26.28,26.71ms,26.71,0.22ms,0.22,2018-11-10 12:19:48
"Eindhoven Netherlands, Eurasia",6870km,6870,143.91ms,143.91,48.04%,48.04,143.77ms,143.77,144.11ms,144.11,0.50ms,0.5,2018-11-10 12:19:48
"Falkenstein Germany, Eurasia",7253km,7253,126.89ms,126.89,57.56%,57.56,126.73ms,126.73,127.19ms,127.19,0.36ms,0.36,2018-11-10 12:19:48
"Fez Morocco, Africa",7806km,7806,202.45ms,202.45,38.64%,38.64,173.59ms,173.59,243.12ms,243.12,25.41ms,25.41,2018-11-10 12:19:48
"Frankfurt Germany, Eurasia",7127km,7127,145.67ms,145.67,49.15%,49.15,145.56ms,145.56,145.82ms,145.82,0.39ms,0.39,2018-11-10 12:19:48
"Fremont United States, North America",2013km,2013,51.74ms,51.74,39.47%,39.47,51.40ms,51.4,52.12ms,52.12,0.15ms,0.15,2018-11-10 12:19:48
"Frosinone Italy, Eurasia",8113km,8113,168.54ms,168.54,48.29%,48.29,168.41ms,168.41,168.75ms,168.75,0.56ms,0.56,2018-11-10 12:19:48
"Gdansk Poland, Eurasia",7144km,7144,168.66ms,168.66,42.52%,42.52,168.34ms,168.34,169.19ms,169.19,0.58ms,0.58,2018-11-10 12:19:48
"Geneva Switzerland, Eurasia",7351km,7351,157.03ms,157.03,46.82%,46.82,156.34ms,156.34,162.78ms,162.78,1.42ms,1.42,2018-11-10 12:19:48
"Gothenburg Sweden, Eurasia",6599km,6599,167.99ms,167.99,39.51%,39.51,167.81ms,167.81,168.79ms,168.79,0.53ms,0.53,2018-11-10 12:19:48
"Green Bay United States, North America",1612km,1612,42.36ms,42.36,38.38%,38.38,42.25ms,42.25,42.48ms,42.48,0.29ms,0.29,2018-11-10 12:19:48
"Groningen Netherlands, Eurasia",6767km,6767,157.91ms,157.91,43.10%,43.1,157.61ms,157.61,159.97ms,159.97,0.61ms,0.61,2018-11-10 12:19:48
