City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Riga Latvia, Eurasia",2792km,2792,70.81ms,70.81,39.89%,39.89,70.61ms,70.61,71.27ms,71.27,0.23ms,0.23,2018-11-10 12:20:24
"Riyadh Saudi Arabia, Eurasia",3729km,3729,272.44ms,272.44,13.71%,13.71,254.72ms,254.72,446.63ms,446.63,43.50ms,43.5,2018-11-10 12:20:24
"Rome Italy, Eurasia",928km,928,32.68ms,32.68,29.00%,29.0,32.46ms,32.46,33.12ms,33.12,0.23ms,0.23,2018-11-10 12:20:24
"Roseburg United States, North America",10201km,10201,212.60ms,212.6,48.12%,48.12,212.29ms,212.29,214.53ms,214.53,0.66ms,0.66,2018-11-10 12:20:24
"Rotterdam Netherlands, Eurasia",2045km,2045,40.05ms,40.05,51.12%,51.12,39.76ms,39.76,41.04ms,41.04,0.37ms,0.37,2018-11-10 12:20:24
"Roubaix France, Eurasia",1938km,1938,46.41ms,46.41,42.13%,42.13,46.10ms,46.1,48.45ms,48.45,0.43ms,0.43,2018-11-10 12:20:24
"Sacramento United States, North America",10509km,10509,179.00ms,179.0,58.71%,58.71,178.10ms,178.1,192.36ms,192.36,2.61ms,2.61,2018-11-10 12:20:24
"Salem United States, North America",6843km,6843,118.09ms,118.09,57.99%,57.99,117.85ms,117.85,119.27ms,119.27,0.53ms,0.53,2018-11-10 12:20:24
"Salt Lake City United States, North America",9780km,9780,174.66ms,174.66,56.21%,56.21,174.49ms,174.49,175.83ms,175.83,0.54ms,0.54,2018-11-10 12:20:24
"San Antonio United States, North America",9690km,9690,163.34ms,163.34,59.45%,59.45,163.00ms,163.0,164.06ms,164.06,0.54ms,0.54,2018-11-10 12:20:24
"San Diego United States, North America",10751km,10751,164.34ms,164.34,65.55%,65.55,164.00ms,164.0,165.25ms,165.25,0.58ms,0.58,2018-11-10 12:20:24
"San Francisco United States, North America",10630km,10630,173.97ms,173.97,61.45%,61.45,173.75ms,173.75,176.08ms,176.08,0.59ms,0.59,2018-11-10 12:20:24
"San Jose United States, North America",10641km,10641,190.50ms,190.5,56.01%,56.01,190.12ms,190.12,193.13ms,193.13,0.53ms,0.53,2018-11-10 12:20:24
"San Juan Puerto Rico, North America",7579km,7579,168.38ms,168.38,45.11%,45.11,168.06ms,168.06,170.13ms,170.13,0.41ms,0.41,2018-11-10 12:20:24
"Santiago Chile, South America",11267km,11267,252.51ms,252.51,44.71%,44.71,252.21ms,252.21,252.74ms,252.74,0.41ms,0.41,2018-11-10 12:20:24
"Sao Paulo Brazil, South America",8721km,8721,231.50ms,231.5,37.75%,37.75,230.59ms,230.59,240.50ms,240.5,1.96ms,1.96,2018-11-10 12:20:24
