City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Miami United States, North America",16800km,16800,247.10ms,247.1,68.02%,68.02,246.90ms,246.9,247.76ms,247.76,0.51ms,0.51,2018-11-10 12:22:08
"Milan Italy, Eurasia",9956km,9956,150.69ms,150.69,66.37%,66.37,150.36ms,150.36,151.87ms,151.87,0.41ms,0.41,2018-11-10 12:22:08
"Milwaukee United States, North America",14795km,14795,240.18ms,240.18,61.65%,61.65,239.76ms,239.76,242.71ms,242.71,0.83ms,0.83,2018-11-10 12:22:08
"Minneapolis United States, North America",14382km,14382,232.04ms,232.04,61.99%,61.99,230.92ms,230.92,244.81ms,244.81,2.56ms,2.56,2018-11-10 12:22:08
"Missoula United States, North America",13455km,13455,288.64ms,288.64,46.72%,46.72,288.27ms,288.27,289.13ms,289.13,0.48ms,0.48,2018-11-10 12:22:08
"Montevideo Uruguay, South America",15814km,15814,602.81ms,602.81,26.27%,26.27,421.67ms,421.67,1342.06ms,1342.06,238.77ms,238.77,2018-11-10 12:22:08
"Monticello United States, North America",14809km,14809,220.17ms,220.17,67.31%,67.31,218.04ms,218.04,221.87ms,221.87,0.86ms,0.86,2018-11-10 12:22:08
"Montreal Canada, North America",14590km,14590,243.50ms,243.5,60.04%,60.04,243.25ms,243.25,244.38ms,244.38,0.62ms,0.62,2018-11-10 12:22:08
"Moscow Russia, Eurasia",8129km,8129,215.54ms,215.54,37.81%,37.81,214.57ms,214.57,216.48ms,216.48,0.70ms,0.7,2018-11-10 12:22:08
"Munich Germany, Eurasia",9759km,9759,173.18ms,173.18,56.41%,56.41,172.90ms,172.9,173.67ms,173.67,0.47ms,0.47,2018-11-10 12:22:08
"Nairobi Kenya, Africa",7228km,7228,241.92ms,241.92,29.99%,29.99,241.36ms,241.36,244.10ms,244.1,0.76ms,0.76,2018-11-10 12:22:08
"New Delhi India, Eurasia",3837km,3837,119.58ms,119.58,32.24%,32.24,119.28ms,119.28,120.58ms,120.58,0.28ms,0.28,2018-11-10 12:22:08
"New Orleans United States, North America",16133km,16133,222.43ms,222.43,72.67%,72.67,222.19ms,222.19,222.98ms,222.98,0.66ms,0.66,2018-11-10 12:22:08
