City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"St Petersburg Russia, Eurasia",1565km,1565,48.93ms,48.93,32.60%,32.6,48.34ms,48.34,51.29ms,51.29,0.64ms,0.64,2018-11-10 12:20:11
"Stamford United States, North America",6955km,6955,112.85ms,112.85,62.10%,62.1,112.34ms,112.34,113.32ms,113.32,0.43ms,0.43,2018-11-10 12:20:11
"Stockholm Sweden, Eurasia",1316km,1316,40.57ms,40.57,32.90%,32.9,39.55ms,39.55,41.68ms,41.68,0.60ms,0.6,2018-11-10 12:20:11
"Strasbourg France, Eurasia",847km,847,24.69ms,24.69,35.29%,35.29,21.70ms,21.7,41.18ms,41.18,4.35ms,4.35,2018-11-10 12:20:11
"Sydney Australia, Oceania",15787km,15787,289.82ms,289.82,54.63%,54.63,289.25ms,289.25,290.58ms,290.58,0.47ms,0.47,2018-11-10 12:20:11
"Syracuse United States, North America",6974km,6974,108.02ms,108.02,64.57%,64.57,107.47ms,107.47,108.58ms,108.58,0.42ms,0.42,2018-11-10 12:20:11
"Taipei Taiwan, Eurasia",8859km,8859,269.06ms,269.06,32.93%,32.93,268.53ms,268.53,269.55ms,269.55,0.75ms,0.75,2018-11-10 12:20:11
"Tallinn Estonia, Eurasia",1378km,1378,42.75ms,42.75,32.81%,32.81,42.20ms,42.2,43.51ms,43.51,0.45ms,0.45,2018-11-10 12:20:11
"Tampa United States, North America",8554km,8554,130.40ms,130.4,65.80%,65.8,129.86ms,129.86,130.92ms,130.92,0.33ms,0.33,2018-11-10 12:20:11
"Tbilisi Georgia, Eurasia",2128km,2128,74.90ms,74.9,28.76%,28.76,74.30ms,74.3,75.47ms,75.47,0.48ms,0.48,2018-11-10 12:20:11
"Tel Aviv Israel, Eurasia",2175km,2175,84.23ms,84.23,25.89%,25.89,83.81ms,83.81,84.78ms,84.78,0.40ms,0.4,2018-11-10 12:20:11
"Tempe United States, North America",9779km,9779,170.88ms,170.88,57.52%,57.52,170.38ms,170.38,171.58ms,171.58,0.39ms,0.39,2018-11-10 12:20:11
"The Hague Netherlands, Eurasia",1171km,1171,33.84ms,33.84,35.48%,35.48,33.24ms,33.24,36.95ms,36.95,0.67ms,0.67,2018-11-10 12:20:11
"Thessaloniki Greece, Eurasia",821km,821,66.92ms,66.92,12.44%,12.44,65.77ms,65.77,71.61ms,71.61,1.13ms,1.13,2018-11-10 12:20:11
"Tirana Albania, Eurasia",689km,689,55.86ms,55.86,12.53%,12.53,54.39ms,54.39,61.63ms,61.63,1.47ms,1.47,2018-11-10 12:20:11
"Tokyo Japan, Eurasia",9052km,9052,272.30ms,272.3,33.28%,33.28,271.76ms,271.76,273.04ms,273.04,0.74ms,0.74,2018-11-10 12:20:11
"Toledo United States, North America",7527km,7527,125.67ms,125.67,60.22%,60.22,125.03ms,125.03,129.22ms,129.22,0.86ms,0.86,2018-11-10 12:20:11
"Toronto Canada, North America",7128km,7128,113.71ms,113.71,63.08%,63.08,111.19ms,111.19,126.66ms,126.66,3.45ms,3.45,2018-11-10 12:20:11
"Tunis Tunisia, Africa",1710km,1710,87.44ms,87.44,19.66%,19.66,79.64ms,79.64,93.28ms,93.28,3.80ms,3.8,2018-11-10 12:20:11
"Valencia Spain, Eurasia",1796km,1796,58.93ms,58.93,30.97%,30.97,58.34ms,58.34,60.99ms,60.99,0.52ms,0.52,2018-11-10 12:20:11
"Valletta Malta, Eurasia",1343km,1343,65.59ms,65.59,20.66%,20.66,63.75ms,63.75,85.87ms,85.87,5.18ms,5.18,2018-11-10 12:20:11
"Vancouver Canada, North America",8660km,8660,174.86ms,174.86,49.77%,49.77,174.36ms,174.36,175.47ms,175.47,0.53ms,0.53,2018-11-10 12:20:11
"Varna Bulgaria, Eurasia",840km,840,23.20ms,23.2,36.52%,36.52,22.67ms,22.67,23.63ms,23.63,0.34ms,0.34,2018-11-10 12:20:11
