City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"The Hague Netherlands, Eurasia",1010km,1010,29.83ms,29.83,34.83%,34.83,29.65ms,29.65,31.50ms,31.5,0.37ms,0.37,2018-11-10 12:20:03
"Thessaloniki Greece, Eurasia",951km,951,58.59ms,58.59,16.40%,16.4,58.15ms,58.15,60.10ms,60.1,0.53ms,0.53,2018-11-10 12:20:03
"Tirana Albania, Eurasia",787km,787,37.72ms,37.72,21.27%,21.27,36.80ms,36.8,40.93ms,40.93,1.05ms,1.05,2018-11-10 12:20:03
"Tokyo Japan, Eurasia",9102km,9102,263.04ms,263.04,34.61%,34.61,262.81ms,262.81,263.32ms,263.32,0.70ms,0.7,2018-11-10 12:20:03
"Toledo United States, North America",7368km,7368,124.89ms,124.89,59.42%,59.42,124.72ms,124.72,125.47ms,125.47,0.20ms,0.2,2018-11-10 12:20:03
"Toronto Canada, North America",6969km,6969,110.46ms,110.46,63.35%,63.35,109.39ms,109.39,116.33ms,116.33,1.88ms,1.88,2018-11-10 12:20:03
"Tunis Tunisia, Africa",1706km,1706,49.20ms,49.2,34.82%,34.82,48.50ms,48.5,60.65ms,60.65,2.18ms,2.18,2018-11-10 12:20:03
"Valencia Spain, Eurasia",1696km,1696,60.40ms,60.4,28.27%,28.27,60.29ms,60.29,60.63ms,60.63,0.34ms,0.34,2018-11-10 12:20:03
"Valletta Malta, Eurasia",1378km,1378,48.10ms,48.1,28.71%,28.71,45.85ms,45.85,79.93ms,79.93,6.91ms,6.91,2018-11-10 12:20:03
"Vancouver Canada, North America",8534km,8534,168.09ms,168.09,50.80%,50.8,167.95ms,167.95,168.88ms,168.88,0.55ms,0.55,2018-11-10 12:20:04
"Varna Bulgaria, Eurasia",1001km,1001,41.45ms,41.45,24.41%,24.41,41.26ms,41.26,41.71ms,41.71,0.28ms,0.28,2018-11-10 12:20:04
"Venice Italy, Eurasia",443km,443,28.90ms,28.9,15.82%,15.82,28.48ms,28.48,31.55ms,31.55,0.66ms,0.66,2018-11-10 12:20:04
"Vienna Austria, Eurasia",55km,55,2.06ms,2.06,27.50%,27.5,1.97ms,1.97,3.37ms,3.37,0.25ms,0.25,2018-11-10 12:20:04
"Vilnius Lithuania, Eurasia",920km,920,27.64ms,27.64,34.07%,34.07,27.57ms,27.57,27.79ms,27.79,0.16ms,0.16,2018-11-10 12:20:04
"Vladivostok Russia, Eurasia",8036km,8036,149.18ms,149.18,53.93%,53.93,148.88ms,148.88,150.85ms,150.85,0.50ms,0.5,2018-11-10 12:20:04
"Warsaw Poland, Eurasia",532km,532,54.13ms,54.13,9.85%,9.85,53.94ms,53.94,54.35ms,54.35,0.30ms,0.3,2018-11-10 12:20:04
"Washington United States, North America",7193km,7193,101.24ms,101.24,71.22%,71.22,101.05ms,101.05,101.59ms,101.59,0.24ms,0.24,2018-11-10 12:20:04
"Wellington New Zealand, Oceania",18106km,18106,284.54ms,284.54,63.75%,63.75,283.80ms,283.8,286.25ms,286.25,0.88ms,0.88,2018-11-10 12:20:04
"Westpoort Netherlands, Eurasia",992km,992,17.82ms,17.82,58.35%,58.35,17.65ms,17.65,18.00ms,18.0,0.15ms,0.15,2018-11-10 12:20:04
"Winnipeg Canada, North America",7435km,7435,183.61ms,183.61,40.63%,40.63,183.13ms,183.13,185.39ms,185.39,0.71ms,0.71,2018-11-10 12:20:05
"Zagreb Croatia, Eurasia",272km,272,10.79ms,10.79,27.20%,27.2,10.70ms,10.7,10.92ms,10.92,0.10ms,0.1,2018-11-10 12:20:05
"Zhangjiakou China, Eurasia",7262km,7262,350.06ms,350.06,20.75%,20.75,349.49ms,349.49,350.66ms,350.66,0.35ms,0.35,2018-11-10 12:20:05
"Zurich Switzerland, Eurasia",646km,646,28.39ms,28.39,23.07%,23.07,28.19ms,28.19,30.01ms,30.01,0.37ms,0.37,2018-11-10 12:20:05
